Date,Open,High,Low,Close,Volume
2022-11-14,3320,3340,3310,3320,32578
2022-11-15,3310,3370,3270,3320,37729
2022-11-16,3330,3380,3280,3320,97136
2022-11-17,3320,3340,3300,3320,88484
2022-11-18,3290,3340,3280,3330,10895
2022-11-21,3310,3380,3280,3330,34934
2022-11-22,3300,3360,3280,3330,103753
2022-11-23,3350,3380,3300,3330,87470
2022-11-24,3320,3360,3300,3330,25610
2022-11-25,3330,3360,3310,3330,34654
2022-11-28,3330,3380,3290,3330,30830
2022-11-29,3310,3360,3270,3330,31291
2022-11-30,3350,3350,3330,3330,69553
2022-12-01,3330,3360,3300,3330,43036
2022-12-02,3340,3390,3270,3330,24385
2022-12-05,3310,3380,3270,3340,210891
2022-12-06,3350,3360,3320,3340,100123
2022-12-07,3320,3370,3310,3340,53487
2022-12-08,3360,3380,3320,3340,75408
2022-12-09,3350,3370,3330,3350,44795
2022-12-12,3340,3370,3330,3350,60095
2022-12-13,3370,3390,3330,3350,15812
2022-12-14,3330,3400,3280,3350,15941
2022-12-15,3360,3390,3340,3360,27006
2022-12-16,3360,3370,3350,3360,52267
2022-12-19,3370,3370,3360,3360,66006
2022-12-20,3380,3430,3320,3370,25879
2022-12-21,3360,3400,3340,3370,51395
2022-12-22,3350,3400,3330,3380,59799
2022-12-23,3380,3420,3360,3390,44394
2022-12-26,3400,3410,3390,3400,56431
2022-12-27,3410,3430,3380,3400,72609
2022-12-28,3390,3430,3370,3400,6206
2022-12-29,3380,3450,3350,3400,11035
2022-12-30,3410,3440,3390,3410,138302
2023-01-02,3420,3460,3390,3420,48200
2023-01-03,3410,3460,3380,3430,14188
2023-01-04,3450,3460,3420,3430,20645
2023-01-05,3430,3490,3380,3430,81061
2023-01-06,3440,3470,3410,3440,11680
2023-01-09,3430,3490,3390,3450,34071
2023-01-10,3420,3470,3410,3460,105967
2023-01-11,3490,3530,3440,3480,70437
2023-01-12,3530,3560,3460,3490,86690
2023-01-13,3470,3520,3440,3490,78771
2023-01-16,3480,3540,3440,3510,22188
2023-01-17,3510,3520,3500,3510,52006
2023-01-18,3470,3540,3450,3520,205547
2023-01-19,3520,3560,3500,3530,19022
2023-01-20,3510,3580,3480,3540,30368
2023-01-23,3520,3590,3500,3550,38450
2023-01-24,3540,3590,3520,3560,21091
2023-01-25,3560,3600,3530,3560,60168
2023-01-26,3550,3620,3510,3580,79441
2023-01-27,3590,3590,3580,3580,46490
2023-01-30,3570,3620,3550,3600,57759
2023-01-31,3630,3640,3590,3600,141028
2023-02-01,3610,3650,3570,3610,39339
2023-02-02,3630,3670,3580,3610,6754
2023-02-03,3640,3660,3600,3620,66415
2023-02-06,3610,3660,3590,3640,18227
2023-02-07,3650,3690,3620,3650,50232
2023-02-08,3650,3690,3620,3650,22104
2023-02-09,3670,3700,3630,3650,27996
2023-02-10,3680,3680,3660,3660,102161
2023-02-13,3650,3690,3630,3670,55280
2023-02-14,3660,3730,3610,3680,26320
2023-02-15,3690,3700,3670,3680,113577
2023-02-16,3670,3690,3670,3680,24641
2023-02-17,3680,3700,3650,3680,55659
2023-02-20,3680,3740,3640,3690,56797
2023-02-21,3710,3730,3670,3690,70831
2023-02-22,3670,3740,3640,3690,14255
2023-02-23,3690,3750,3650,3700,35723
2023-02-24,3690,3730,3680,3710,37137
2023-02-27,3710,3730,3700,3720,94109
2023-02-28,3720,3770,3690,3730,58339
2023-03-01,3670,3770,3650,3740,36493
2023-03-02,3750,3770,3730,3740,96539
2023-03-03,3740,3800,3710,3750,12177
2023-03-06,3730,3760,3720,3750,33392
2023-03-07,3750,3800,3720,3760,159311
2023-03-08,3760,3790,3730,3750,15869
2023-03-09,3750,3780,3720,3750,102041
2023-03-10,3750,3800,3700,3750,27943
2023-03-13,3760,3800,3720,3760,52490
2023-03-14,3730,3790,3700,3760,8604
2023-03-15,3750,3790,3730,3760,81289
2023-03-16,3770,3810,3720,3760,25037
2023-03-17,3760,3780,3740,3760,18054
2023-03-20,3780,3800,3760,3770,301224
2023-03-21,3770,3800,3740,3770,31508
2023-03-22,3830,3870,3730,3760,40711
2023-03-23,3760,3780,3740,3770,19868
2023-03-24,3800,3810,3760,3770,252663
2023-03-27,3770,3810,3750,3780,31649
2023-03-28,3790,3830,3750,3780,63300
2023-03-29,3780,3810,3760,3790,44691
2023-03-30,3800,3840,3740,3780,30864
2023-03-31,3770,3800,3760,3780,80727
2023-04-03,3770,3830,3740,3790,18415
2023-04-04,3790,3810,3780,3790,13683
2023-04-05,3780,3820,3760,3800,30024
2023-04-06,3810,3850,3760,3790,83504
2023-04-07,3760,3810,3750,3790,9936
2023-04-10,3800,3820,3770,3790,53759
2023-04-11,3790,3830,3760,3790,49425
2023-04-12,3800,3800,3790,3790,87778
2023-04-13,3820,3880,3730,3790,43543
2023-04-14,3780,3830,3750,3800,116779
2023-04-17,3810,3820,3780,3800,49216
2023-04-18,3800,3820,3780,3800,22740
2023-04-19,3780,3810,3760,3790,25977
2023-04-20,3810,3810,3790,3790,15329
2023-04-21,3820,3870,3750,3790,51968
2023-04-24,3790,3800,3790,3790,24374
2023-04-25,3780,3810,3770,3790,66301
2023-04-26,3780,3810,3770,3790,25428
2023-04-27,3760,3820,3730,3790,99836
2023-04-28,3800,3830,3760,3790,51285
2023-05-01,3800,3820,3770,3790,41132
2023-05-02,3770,3830,3740,3790,31733
2023-05-03,3750,3820,3720,3790,38462
2023-05-04,3810,3880,3740,3790,61582
2023-05-05,3790,3820,3760,3790,115333
2023-05-08,3780,3830,3760,3800,22541
2023-05-09,3780,3830,3760,3810,10574
2023-05-10,3810,3850,3780,3820,79450
2023-05-11,3800,3860,3750,3810,89256
2023-05-12,3800,3870,3760,3820,26972
2023-05-15,3800,3870,3770,3830,103937
2023-05-16,3810,3870,3780,3840,56434
2023-05-17,3860,3890,3810,3840,46240
2023-05-18,3830,3880,3790,3840,30246
2023-05-19,3830,3860,3820,3840,14165
2023-05-22,3850,3880,3830,3850,32063
2023-05-23,3880,3920,3820,3850,35848
2023-05-24,3850,3900,3810,3850,74894
2023-05-25,3850,3860,3850,3860,44084
2023-05-26,3840,3880,3820,3860,21914
2023-05-29,3850,3860,3850,3860,46729
2023-05-30,3870,3880,3850,3860,45542
2023-05-31,3880,3940,3830,3870,102714
2023-06-01,3890,3920,3840,3870,128365
2023-06-02,3870,3950,3820,3880,73143
2023-06-05,3870,3920,3860,3900,9489
2023-06-06,3900,3930,3870,3900,19072
2023-06-07,3900,3930,3880,3910,48243
2023-06-08,3930,3960,3890,3910,86195
2023-06-09,3920,3970,3880,3920,33497
2023-06-12,3930,3940,3930,3930,8271
2023-06-13,3920,3930,3910,3930,54994
2023-06-14,3960,4000,3900,3930,128338
2023-06-15,3950,3950,3930,3940,18457
2023-06-16,3930,4000,3890,3950,105828
2023-06-19,3940,3990,3930,3980,31328
2023-06-20,3960,4020,3930,3990,58687
2023-06-21,3980,4020,3940,3990,21738
2023-06-22,3970,4020,3960,4000,46081
2023-06-23,4010,4040,3990,4010,13788
2023-06-26,4010,4060,3970,4030,26156
2023-06-27,4040,4080,4010,4040,24650
2023-06-28,4070,4080,4040,4050,18948
2023-06-29,4050,4090,4020,4050,40670
2023-06-30,4050,4120,4010,4060,19811
2023-07-03,4040,4140,3990,4070,218867
2023-07-04,4060,4110,4040,4080,87806
2023-07-05,4100,4110,4080,4090,46893
2023-07-06,4070,4150,4040,4100,43588
2023-07-07,4100,4130,4090,4110,20246
2023-07-10,4130,4170,4100,4130,19736
2023-07-11,4130,4170,4110,4140,64162
2023-07-12,4160,4200,4120,4150,62992
2023-07-13,4140,4220,4090,4170,42727
2023-07-14,4180,4220,4140,4180,104294
2023-07-17,4160,4230,4130,4190,29881
2023-07-18,4190,4220,4180,4200,90711
2023-07-19,4210,4250,4180,4210,53270
2023-07-20,4200,4230,4190,4220,19243
2023-07-21,4210,4230,4200,4220,47916
2023-07-24,4220,4280,4180,4240,27731
2023-07-25,4220,4250,4210,4250,28304
2023-07-26,4250,4290,4210,4250,80297
2023-07-27,4250,4270,4240,4260,75788
2023-07-28,4270,4320,4210,4260,34412
2023-07-31,4240,4340,4180,4280,58318
2023-08-01,4280,4350,4240,4290,202416
2023-08-02,4290,4300,4290,4300,28991
2023-08-03,4320,4390,4240,4310,57576
2023-08-04,4330,4360,4290,4320,66610
2023-08-07,4310,4400,4270,4340,33290
2023-08-08,4330,4360,4320,4350,20885
2023-08-09,4360,4400,4330,4360,124701
2023-08-10,4330,4410,4300,4370,79822
2023-08-11,4400,4420,4360,4380,27711
2023-08-14,4380,4440,4350,4400,62337
2023-08-15,4400,4430,4380,4410,76434
2023-08-16,4420,4470,4360,4410,39641
2023-08-17,4430,4480,4380,4420,79481
2023-08-18,4410,4440,4410,4430,266586
2023-08-21,4450,4500,4400,4450,19743
2023-08-22,4470,4510,4410,4450,43044
2023-08-23,4390,4500,4360,4460,40921
2023-08-24,4470,4510,4430,4460,52734
2023-08-25,4470,4490,4450,4470,60321
2023-08-28,4470,4520,4440,4480,12913
2023-08-29,4470,4530,4420,4480,77138
2023-08-30,4510,4520,4470,4480,25013
2023-08-31,4490,4520,4460,4490,22254
2023-09-01,4470,4540,4440,4490,60446
2023-09-04,4520,4540,4490,4510,30456
2023-09-05,4540,4580,4480,4520,148019
2023-09-06,4530,4540,4510,4520,29496
2023-09-07,4560,4620,4470,4530,79660
2023-09-08,4570,4580,4520,4530,429344
2023-09-11,4530,4550,4530,4550,52535
2023-09-12,4560,4570,4540,4550,35179
2023-09-13,4530,4590,4510,4550,20913
2023-09-14,4520,4590,4480,4550,26979
2023-09-15,4540,4580,4510,4550,24249
2023-09-18,4560,4600,4530,4560,104170
2023-09-19,4580,4630,4520,4570,132977
2023-09-20,4570,4650,4490,4560,29768
2023-09-21,4530,4600,4510,4570,9562
2023-09-22,4570,4640,4510,4570,49597
2023-09-25,4580,4610,4550,4580,71380
2023-09-26,4580,4650,4510,4580,107554
2023-09-27,4570,4620,4540,4580,122478
2023-09-28,4560,4620,4520,4580,80811
2023-09-29,4590,4640,4530,4580,178915
2023-10-02,4540,4620,4520,4600,29963
2023-10-03,4590,4610,4590,4600,19286
2023-10-04,4600,4650,4560,4600,104484
2023-10-05,4630,4650,4570,4590,102493
2023-10-06,4580,4630,4550,4600,28767
2023-10-09,4620,4700,4540,4620,93796
2023-10-10,4620,4680,4580,4620,19940
2023-10-11,4620,4660,4580,4610,27613
2023-10-12,4610,4620,4590,4610,130162
2023-10-13,4590,4640,4570,4610,31495
2023-10-16,4570,4660,4530,4610,16308
2023-10-17,4600,4680,4530,4610,108442
2023-10-18,4620,4670,4570,4610,134623
2023-10-19,4610,4640,4590,4610,33797
2023-10-20,4600,4650,4570,4610,64269
2023-10-23,4610,4660,4560,4610,62685
2023-10-24,4590,4610,4590,4610,77460
2023-10-25,4620,4670,4580,4610,137005
2023-10-26,4600,4620,4580,4600,54686
2023-10-27,4610,4620,4590,4600,20130
2023-10-30,4620,4640,4590,4610,24174
2023-10-31,4630,4690,4550,4610,74951
2023-11-01,4630,4670,4580,4610,50719
2023-11-02,4630,4660,4580,4610,14054
2023-11-03,4640,4690,4580,4620,22344
2023-11-06,4620,4690,4570,4630,72458
2023-11-07,4620,4670,4590,4630,29685
2023-11-08,4640,4680,4600,4630,42226
2023-11-09,4630,4680,4600,4640,72505
2023-11-10,4620,4670,4610,4640,18939
2023-11-13,4640,4690,4600,4650,105876
2023-11-14,4680,4720,4630,4660,40618
2023-11-15,4640,4680,4620,4660,38344
2023-11-16,4660,4730,4570,4650,93902
2023-11-17,4660,4700,4610,4650,28398
2023-11-20,4660,4720,4620,4660,105357
2023-11-21,4670,4720,4620,4660,30067
2023-11-22,4660,4720,4600,4660,11736
2023-11-23,4670,4700,4630,4660,29433
2023-11-24,4660,4730,4610,4670,39084
2023-11-27,4680,4690,4680,4680,93209
2023-11-28,4710,4750,4650,4680,28625
2023-11-29,4690,4720,4660,4680,27429
2023-11-30,4690,4730,4660,4690,118068
2023-12-01,4710,4770,4640,4700,23269
2023-12-04,4680,4750,4650,4710,74733
2023-12-05,4680,4760,4650,4710,135141
2023-12-06,4750,4770,4700,4720,25669
2023-12-07,4780,4840,4660,4720,99830
2023-12-08,4730,4750,4710,4730,103550
2023-12-11,4730,4780,4710,4750,30353
2023-12-12,4730,4820,4670,4760,17389
2023-12-13,4770,4800,4740,4770,98748
2023-12-14,4780,4820,4750,4780,65075
2023-12-15,4770,4820,4740,4780,120331
2023-12-18,4830,4880,4770,4810,98969
2023-12-19,4810,4860,4770,4820,131299
2023-12-20,4850,4900,4780,4820,18596
2023-12-21,4840,4870,4810,4830,29766
2023-12-22,4820,4840,4810,4830,46108
2023-12-25,4770,4880,4770,4870,22171
2023-12-26,4860,4920,4820,4880,97921
2023-12-27,4880,4990,4810,4890,97265
2023-12-28,4880,4970,4820,4910,123046
2023-12-29,4920,4930,4910,4920,73788
2024-01-01,4920,4980,4880,4940,37949
2024-01-02,4910,4950,4910,4950,80406
2024-01-03,4900,4960,4900,4960,248284
2024-01-04,4930,5010,4900,4970,154698
2024-01-05,5010,5050,4940,4980,16340
2024-01-08,4980,5090,4920,5010,164907
2024-01-09,5040,5090,4980,5020,112363
2024-01-10,5000,5050,4980,5030,174605
2024-01-11,5040,5060,5020,5040,74356
2024-01-12,5030,5130,4980,5060,18898
2024-01-15,5150,5180,5050,5080,237248
2024-01-16,5060,5130,5020,5090,115539
2024-01-17,5110,5180,5030,5100,69084
2024-01-18,5160,5220,5050,5100,43832
2024-01-19,5070,5180,5010,5120,72892
2024-01-22,5080,5150,5060,5130,41353
2024-01-23,5100,5150,5090,5140,32665
2024-01-24,5120,5200,5070,5150,22663
2024-01-25,5130,5210,5080,5160,22952
2024-01-26,5140,5230,5090,5170,8016
2024-01-29,5170,5230,5130,5190,58758
2024-01-30,5190,5230,5170,5200,155268
2024-01-31,5250,5300,5190,5220,64327
2024-02-01,5240,5260,5210,5230,17584
2024-02-02,5200,5270,5170,5240,139308
2024-02-05,5270,5290,5230,5260,106195
2024-02-06,5300,5330,5240,5260,43518
2024-02-07,5230,5310,5190,5270,116321
2024-02-08,5280,5350,5220,5280,48631
2024-02-09,5300,5310,5280,5300,127886
2024-02-12,5280,5360,5250,5320,22464
2024-02-13,5340,5380,5290,5320,115881
2024-02-14,5300,5380,5260,5330,152305
2024-02-15,5350,5420,5280,5340,56466
2024-02-16,5320,5410,5280,5350,225827
2024-02-19,5360,5370,5350,5370,23187
2024-02-20,5350,5420,5320,5380,83312
2024-02-21,5350,5420,5310,5380,16681
2024-02-22,5380,5430,5350,5380,57007
2024-02-23,5380,5440,5340,5400,49440
2024-02-26,5410,5430,5390,5410,69796
2024-02-27,5430,5470,5380,5410,35610
2024-02-28,5400,5450,5380,5420,131347
2024-02-29,5370,5470,5340,5430,40581
2024-03-01,5420,5470,5390,5440,75616
2024-03-04,5430,5450,5430,5450,356404
2024-03-05,5440,5520,5380,5460,80652
2024-03-06,5480,5560,5390,5460,43120
2024-03-07,5430,5510,5400,5470,77925
2024-03-08,5430,5530,5380,5470,49325
2024-03-11,5450,5550,5390,5480,86931
2024-03-12,5470,5520,5440,5490,94952
2024-03-13,5470,5540,5420,5490,27950
2024-03-14,5470,5540,5440,5500,57032
2024-03-15,5520,5550,5480,5500,25601
2024-03-18,5480,5530,5460,5510,91208
2024-03-19,5520,5550,5490,5520,265306
2024-03-20,5550,5560,5510,5520,19149
2024-03-21,5540,5580,5470,5510,49386
2024-03-22,5510,5550,5480,5510,29568
2024-03-25,5560,5580,5510,5520,90677
2024-03-26,5510,5550,5500,5530,77611
2024-03-27,5530,5570,5490,5530,114198
2024-03-28,5520,5580,5470,5520,51554
2024-03-29,5540,5580,5490,5530,119469
2024-04-01,5510,5600,5480,5550,106274
2024-04-02,5550,5610,5490,5550,29062
2024-04-03,5560,5580,5520,5540,27524
2024-04-04,5570,5600,5520,5550,136074
2024-04-05,5510,5580,5480,5550,92416
2024-04-08,5540,5620,5500,5560,12171
2024-04-09,5610,5680,5490,5560,15293
2024-04-10,5610,5690,5500,5560,72302
2024-04-11,5540,5580,5520,5550,95727
2024-04-12,5540,5610,5490,5550,21498
2024-04-15,5560,5580,5540,5560,51944
2024-04-16,5510,5600,5470,5560,116793
2024-04-17,5580,5630,5510,5550,53602
2024-04-18,5570,5660,5460,5550,8068
2024-04-19,5550,5600,5500,5550,21564
2024-04-22,5570,5610,5510,5550,67797
2024-04-23,5520,5640,5460,5560,48281
2024-04-24,5610,5700,5480,5550,32423
2024-04-25,5550,5640,5460,5550,11747
2024-04-26,5540,5590,5500,5550,65583
2024-04-29,5530,5580,5500,5550,25329
2024-04-30,5560,5600,5530,5560,228293
2024-05-01,5570,5630,5510,5550,15517
2024-05-02,5520,5610,5460,5540,63081
2024-05-03,5560,5610,5510,5560,15479
2024-05-06,5600,5620,5550,5570,29636
2024-05-07,5560,5640,5490,5570,37527
2024-05-08,5540,5580,5530,5560,41464
2024-05-09,5560,5600,5550,5570,145021
2024-05-10,5560,5600,5540,5560,45497
2024-05-13,5600,5690,5510,5580,102934
2024-05-14,5600,5650,5550,5590,50625
2024-05-15,5560,5600,5550,5590,95158
2024-05-16,5560,5650,5510,5600,61971
2024-05-17,5580,5650,5540,5600,275693
2024-05-20,5550,5700,5460,5610,65889
2024-05-21,5600,5650,5570,5610,67236
2024-05-22,5620,5710,5550,5610,18144
2024-05-23,5570,5640,5550,5620,43572
2024-05-24,5580,5700,5520,5630,104432
2024-05-27,5610,5680,5590,5650,31890
2024-05-28,5650,5720,5610,5660,26819
2024-05-29,5640,5770,5570,5670,165669
2024-05-30,5650,5750,5590,5680,41628
2024-05-31,5680,5730,5640,5680,81381
2024-06-03,5720,5770,5670,5700,63197
2024-06-04,5680,5790,5630,5720,21073
2024-06-05,5690,5740,5670,5720,84804
2024-06-06,5710,5800,5650,5740,66218
2024-06-07,5700,5770,5680,5750,34915
2024-06-10,5740,5860,5660,5770,115317
2024-06-11,5790,5860,5720,5780,91274
2024-06-12,5810,5880,5720,5780,70242
2024-06-13,5790,5810,5760,5780,23181
2024-06-14,5790,5850,5750,5800,8057
2024-06-17,5790,5900,5720,5830,44179
2024-06-18,5810,5880,5780,5840,49443
2024-06-19,5850,5890,5820,5850,99077
2024-06-20,5840,5890,5810,5860,27190
2024-06-21,5850,5920,5810,5870,72911
2024-06-24,5860,5980,5780,5890,43242
2024-06-25,5880,5940,5850,5910,25877
2024-06-26,5910,5990,5870,5930,14145
2024-06-27,5950,6010,5890,5950,76005
2024-06-28,5930,5990,5900,5950,29067
2024-07-01,5970,6040,5900,5960,30691
2024-07-02,5930,5990,5920,5980,131528
2024-07-03,5980,6100,5910,6000,112937
2024-07-04,5970,6050,5950,6020,51632
2024-07-05,6010,6070,5970,6030,17008
2024-07-08,6030,6090,6000,6050,40666
2024-07-09,6020,6130,5970,6070,87755
2024-07-10,6120,6160,6070,6090,52646
2024-07-11,6110,6150,6060,6100,32088
2024-07-12,6090,6220,6010,6120,48683
2024-07-15,6110,6200,6050,6140,111753
2024-07-16,6150,6220,6090,6150,23797
2024-07-17,6140,6170,6120,6150,82234
2024-07-18,6140,6220,6080,6160,27461
2024-07-19,6170,6250,6120,6180,20339
2024-07-22,6150,6250,6110,6210,57623
2024-07-23,6250,6290,6200,6230,13612
2024-07-24,6250,6290,6200,6230,43104
2024-07-25,6210,6260,6200,6250,124749
2024-07-26,6240,6300,6200,6260,18838
2024-07-29,6310,6350,6250,6290,101232
2024-07-30,6280,6350,6240,6310,94901
2024-07-31,6290,6370,6260,6330,70043
2024-08-01,6350,6380,6310,6330,66001
2024-08-02,6340,6360,6320,6340,33527
2024-08-05,6290,6410,6260,6370,55299
2024-08-06,6320,6410,6300,6380,132115
2024-08-07,6360,6430,6330,6400,20976
2024-08-08,6370,6430,6350,6410,127764
2024-08-09,6390,6470,6350,6420,36726
2024-08-12,6420,6470,6400,6440,195067
2024-08-13,6400,6520,6330,6440,25451
2024-08-14,6460,6500,6430,6460,11042
2024-08-15,6470,6510,6440,6470,49844
2024-08-16,6460,6540,6400,6470,37939
2024-08-19,6460,6550,6410,6500,50737
2024-08-20,6490,6540,6470,6510,53119
2024-08-21,6470,6550,6440,6520,46266
2024-08-22,6530,6620,6460,6530,55952
2024-08-23,6510,6590,6480,6540,22933
2024-08-26,6530,6640,6480,6560,12891
2024-08-27,6560,6610,6510,6570,46432
2024-08-28,6620,6690,6510,6570,42469
2024-08-29,6580,6630,6520,6570,67946
2024-08-30,6560,6650,6500,6580,12324
2024-09-02,6630,6690,6550,6600,45423
2024-09-03,6560,6670,6500,6600,42585
2024-09-04,6610,6690,6550,6630,87826
2024-09-05,6650,6700,6590,6630,166947
2024-09-06,6590,6690,6530,6630,16487
2024-09-09,6650,6690,6630,6650,49255
2024-09-10,6600,6720,6540,6650,132655
2024-09-11,6670,6730,6600,6660,53009
2024-09-12,6670,6740,6600,6670,21773
2024-09-13,6680,6770,6600,6680,58150
2024-09-16,6710,6760,6670,6700,107038
2024-09-17,6740,6780,6680,6700,57068
2024-09-18,6670,6740,6640,6710,46725
2024-09-19,6760,6800,6680,6710,58505
2024-09-20,6730,6750,6700,6720,228636
2024-09-23,6700,6790,6640,6720,38303
2024-09-24,6730,6750,6700,6720,9296
2024-09-25,6720,6770,6680,6730,27343
2024-09-26,6710,6780,6660,6730,90936
2024-09-27,6750,6840,6650,6730,42118
2024-09-30,6740,6810,6690,6750,96701
2024-10-01,6770,6810,6720,6750,117935
2024-10-02,6760,6810,6700,6740,25056
2024-10-03,6760,6820,6670,6730,46294
2024-10-04,6760,6840,6670,6730,54386
2024-10-07,6700,6850,6610,6750,19991
2024-10-08,6700,6780,6670,6750,91005
2024-10-09,6730,6810,6680,6760,49371
2024-10-10,6750,6810,6720,6760,96388
2024-10-11,6730,6800,6680,6750,44540
2024-10-14,6730,6800,6710,6780,66606
2024-10-15,6810,6860,6750,6780,21636
2024-10-16,6760,6840,6720,6780,29698
2024-10-17,6750,6830,6710,6790,16413
2024-10-18,6810,6890,6730,6790,13238
2024-10-21,6800,6830,6780,6800,38238
2024-10-22,6810,6830,6780,6800,84347
2024-10-23,6780,6840,6750,6800,34650
2024-10-24,6820,6860,6760,6800,18459
2024-10-25,6820,6860,6770,6810,99853
2024-10-28,6880,6940,6780,6820,33249
2024-10-29,6800,6930,6730,6830,28949
2024-10-30,6780,6890,6740,6820,42985
2024-10-31,6810,6880,6770,6830,38806
2024-11-01,6820,6850,6810,6830,89063
2024-11-04,6880,6990,6740,6840,179110
2024-11-05,6870,6910,6820,6850,31864
2024-11-06,6830,6920,6760,6850,80443
2024-11-07,6840,6900,6780,6840,46830
2024-11-08,6870,6930,6790,6830,63184
2024-11-11,6800,6920,6730,6840,12837
2024-11-12,6820,6860,6800,6840,58905
2024-11-13,6820,6900,6750,6830,44039
2024-11-14,6830,6890,6780,6840,34035
2024-11-15,6840,6880,6800,6840,257478
2024-11-18,6810,6910,6760,6860,27528
2024-11-19,6830,6890,6790,6860,24706
2024-11-20,6840,6900,6810,6870,86358
2024-11-21,6870,6920,6830,6860,49638
2024-11-22,6870,6940,6810,6860,107393
2024-11-25,6810,6970,6740,6880,49277
2024-11-26,6900,6980,6790,6870,104151
2024-11-27,6880,6930,6830,6880,123626
2024-11-28,6890,7000,6790,6900,20022
2024-11-29,6900,6910,6880,6890,30428
2024-12-02,6910,6930,6890,6910,67139
2024-12-03,6900,6940,6880,6910,92642
2024-12-04,6940,7040,6860,6930,128741
2024-12-05,6960,7080,6860,6960,11989
2024-12-06,6950,7030,6890,6970,31934
2024-12-09,7020,7070,6960,7000,142787
2024-12-10,7000,7120,6920,7010,40704
2024-12-11,6970,7050,6940,7020,30619
2024-12-12,7020,7110,6970,7030,25298
2024-12-13,7020,7110,6970,7050,10557
2024-12-16,7080,7120,7050,7090,60154
2024-12-17,7090,7120,7070,7100,24169
2024-12-18,7090,7150,7060,7110,18162
2024-12-19,7090,7170,7030,7120,82823
2024-12-20,7130,7220,7070,7130,36463
2024-12-23,7100,7180,7090,7170,87083
2024-12-24,7220,7220,7180,7180,40410
2024-12-25,7150,7230,7120,7190,51626
2024-12-26,7220,7250,7180,7200,146669
2024-12-27,7190,7270,7140,7220,51608
2024-12-30,7280,7330,7210,7250,61452
2024-12-31,7240,7330,7190,7260,19108
2025-01-01,7220,7360,7150,7280,52794
2025-01-02,7240,7340,7190,7290,211774
2025-01-03,7350,7370,7300,7320,113112
2025-01-06,7360,7380,7320,7340,31866
2025-01-07,7250,7440,7210,7370,613167
2025-01-08,7390,7470,7320,7400,26357
2025-01-09,7330,7540,7240,7420,104590
2025-01-10,7380,7530,7310,7430,110799
2025-01-13,7440,7520,7370,7450,33348
2025-01-14,7410,7530,7350,7470,39684
2025-01-15,7460,7490,7460,7480,47610
2025-01-16,7500,7550,7470,7510,34969
2025-01-17,7480,7550,7460,7520,22428
2025-01-20,7440,7610,7400,7550,145733
2025-01-21,7550,7630,7510,7570,96607
2025-01-22,7550,7620,7520,7580,175345
2025-01-23,7540,7680,7480,7600,50791
2025-01-24,7600,7620,7590,7610,125520
2025-01-27,7590,7710,7510,7620,18349
2025-01-28,7600,7700,7540,7640,59693
2025-01-29,7690,7730,7630,7660,70764
2025-01-30,7680,7760,7590,7670,89158
2025-01-31,7710,7780,7610,7680,57952
2025-02-03,7710,7760,7680,7720,81057
2025-02-04,7680,7760,7640,7720,59987
2025-02-05,7670,7780,7620,7730,61459
2025-02-06,7780,7930,7610,7740,91752
2025-02-07,7670,7800,7630,7750,64157
2025-02-10,7740,7860,7670,7780,68586
2025-02-11,7800,7880,7710,7790,480086
2025-02-12,7800,7890,7740,7800,52430
2025-02-13,7750,7880,7700,7820,17840
2025-02-14,7800,7850,7770,7820,33653
2025-02-17,7840,7920,7760,7850,321554
2025-02-18,7820,7960,7750,7860,31741
2025-02-19,7850,7950,7800,7890,51110
2025-02-20,7940,8000,7850,7900,28985
2025-02-21,7910,7930,7890,7910,68829
2025-02-24,7910,7970,7890,7940,76759
2025-02-25,7890,8010,7850,7950,16323
2025-02-26,7910,7970,7910,7960,22335
2025-02-27,7940,7990,7920,7970,42739
2025-02-28,7990,8000,7970,7980,131522
2025-03-03,7990,8060,7940,8000,38090
2025-03-04,7960,8130,7860,8020,142879
2025-03-05,7980,8120,7910,8030,35258
2025-03-06,8060,8120,7960,8020,33193
2025-03-07,7980,8070,7940,8020,49583
2025-03-10,7980,8110,7940,8050,54390
2025-03-11,8000,8180,7880,8060,111146
2025-03-12,8000,8120,7970,8070,23797
2025-03-13,8000,8090,7990,8080,167216
2025-03-14,8080,8150,8010,8090,22260
2025-03-17,8050,8190,7960,8100,167750
2025-03-18,8040,8160,8000,8100,91902
2025-03-19,8160,8230,8040,8100,90802
2025-03-20,8160,8260,8010,8100,32622
2025-03-21,8180,8210,8070,8090,72265
2025-03-24,8060,8190,8000,8100,16114
2025-03-25,8130,8200,8040,8100,20447
2025-03-26,8060,8130,8040,8100,24207
2025-03-27,8090,8140,8070,8110,104671
2025-03-28,8090,8180,8010,8100,96690
2025-03-31,8050,8230,7930,8110,37833
2025-04-01,8140,8140,8110,8110,63636
2025-04-02,8080,8210,8010,8120,13160
2025-04-03,8070,8170,8030,8120,277719
2025-04-04,8090,8150,8070,8130,39027
2025-04-07,8170,8210,8090,8130,185306
2025-04-08,8220,8290,8070,8140,61515
2025-04-09,8180,8250,8100,8150,61087
2025-04-10,8110,8300,7980,8140,29873
2025-04-11,8110,8230,8050,8140,28380
2025-04-14,8190,8280,8070,8140,36162
2025-04-15,8100,8170,8070,8140,10875
2025-04-16,8140,8200,8100,8150,402206
2025-04-17,8150,8260,8040,8150,146628
2025-04-18,8130,8190,8090,8130,69966
